order_line_id,order_id,order_date,order_status,customer_id,fullname,state,product_id,product_name,category,price,quantity,campaign_id,category2,spend
11256-1VKE90-1,11256-1VKE90,2018-04-07,Shipped,11256,Libby Exelby,WA,410,Biolid,Outdoor,204.7,1,,,
11256-1VKE90-2,11256-1VKE90,2018-04-07,Shipped,11256,Libby Exelby,WA,440,Neptide,Outdoor,1336.5,1,,,
12131-1ILC54-1,12131-1ILC54,2017-06-16,Cancelled,12131,Nico Darmody,CT,230,Magnemo,Electronics,75.75,1,,,
11033-0QDM91-1,11033-0QDM91,2017-12-16,Shipped,11033,Melitta Shotbolt,TX,120,Polo Shirt,Clothing,37.08,1,10055,PR,4418
11033-0QDM91-2,11033-0QDM91,2017-12-16,Shipped,11033,Melitta Shotbolt,TX,160,T-Shirt,Clothing,18.56,1,10055,PR,4418
10454-0JNL34-1,10454-0JNL34,2015-04-05,Shipped,10454,Sterling Jan,NC,160,T-Shirt,Clothing,17.12,1,,,
11977-0IBQ60-1,11977-0IBQ60,2016-10-03,Shipped,11977,Lorraine Sumpter,NH,120,Polo Shirt,Clothing,33.48,1,,,
11977-0IBQ60-2,11977-0IBQ60,2016-10-03,Shipped,11977,Lorraine Sumpter,NH,160,T-Shirt,Clothing,16.32,1,,,
11421-0OBQ68-1,11421-0OBQ68,2015-10-25,Completed,11421,Ddene Darrow,MA,120,Polo Shirt,Clothing,39.6,1,,,
12683-1PRB05-1,12683-1PRB05,2017-11-08,Shipped,12683,Galen McRavey,NC,240,PortaCode,Electronics,28.0,1,,,
12428-7FAY93-1,12428-7FAY93,2019-07-25,Shipped,12428,Corbet Quilter,FL,230,Magnemo,Electronics,63.0,1,,,
11394-1JIV61-1,11394-1JIV61,2015-10-19,Shipped,11394,Ainsley Maidlow,TN,140,Shorts,Clothing,25.99,1,,,
11394-1JIV61-2,11394-1JIV61,2015-10-19,Shipped,11394,Ainsley Maidlow,TN,140,Shorts,Clothing,27.83,1,,,
11394-1JIV61-3,11394-1JIV61,2015-10-19,Shipped,11394,Ainsley Maidlow,TN,340,Peril,Home,10.89,1,,,
11394-1JIV61-4,11394-1JIV61,2015-10-19,Shipped,11394,Ainsley Maidlow,TN,120,Polo Shirt,Clothing,35.64,1,,,
12347-7TTU36-1,12347-7TTU36,2018-02-22,Completed,12347,Ronni Pottberry,AK,150,Skirt,Clothing,18.43,1,,,
10480-2DXX07-1,10480-2DXX07,2018-10-01,Shipped,10480,Jacquelynn Duthie,CA,110,Pullover,Clothing,39.36,1,,,
10548-4TKK88-1,10548-4TKK88,2019-09-29,Shipped,10548,Weston Drydale,MI,240,PortaCode,Electronics,28.25,1,,,
10548-4TKK88-2,10548-4TKK88,2019-09-29,Shipped,10548,Weston Drydale,MI,240,PortaCode,Electronics,24.25,1,,,
11239-0QEQ69-1,11239-0QEQ69,2015-07-16,Completed,11239,Karney Digwood,CA,140,Shorts,Clothing,25.07,4,,,
11239-0QEQ69-2,11239-0QEQ69,2015-07-16,Completed,11239,Karney Digwood,CA,220,Compglass,Electronics,59.0,1,,,
11239-0QEQ69-3,11239-0QEQ69,2015-07-16,Completed,11239,Karney Digwood,CA,150,Skirt,Clothing,18.62,3,,,
11239-0QEQ69-4,11239-0QEQ69,2015-07-16,Completed,11239,Karney Digwood,CA,220,Compglass,Electronics,50.0,1,,,
11239-0QEQ69-5,11239-0QEQ69,2015-07-16,Completed,11239,Karney Digwood,CA,340,Peril,Home,10.56,1,,,
11239-0QEQ69-6,11239-0QEQ69,2015-07-16,Completed,11239,Karney Digwood,CA,240,PortaCode,Electronics,27.0,2,,,
11239-0QEQ69-7,11239-0QEQ69,2015-07-16,Completed,11239,Karney Digwood,CA,160,T-Shirt,Clothing,17.28,1,,,
10338-9NBQ12-1,10338-9NBQ12,2019-11-04,Completed,10338,Donia Bomb,CT,410,Biolid,Outdoor,243.8,1,,,
10338-9NBQ12-2,10338-9NBQ12,2019-11-04,Completed,10338,Donia Bomb,CT,230,Magnemo,Electronics,83.25,1,,,
10338-9NBQ12-3,10338-9NBQ12,2019-11-04,Completed,10338,Donia Bomb,CT,130,Slacks,Clothing,34.88,3,,,
10338-9NBQ12-4,10338-9NBQ12,2019-11-04,Completed,10338,Donia Bomb,CT,140,Shorts,Clothing,23.0,1,,,
10338-9NBQ12-5,10338-9NBQ12,2019-11-04,Completed,10338,Donia Bomb,CT,340,Peril,Home,10.89,2,,,
12647-4EVT85-1,12647-4EVT85,2016-09-03,Shipped,12647,Zilvia Ainslee,IN,130,Slacks,Clothing,37.44,2,,,
10215-6NPL34-1,10215-6NPL34,2017-06-24,Shipped,10215,Mersey Coopman,TX,340,Peril,Home,11.22,1,,,
10215-6NPL34-2,10215-6NPL34,2017-06-24,Shipped,10215,Mersey Coopman,TX,420,Elentrix,Outdoor,547.2,1,,,
10583-7XXO35-1,10583-7XXO35,2016-11-20,Shipped,10583,Klaus Hawarden,SC,150,Skirt,Clothing,19.0,1,,,
10583-7XXO35-2,10583-7XXO35,2016-11-20,Shipped,10583,Klaus Hawarden,SC,120,Polo Shirt,Clothing,33.48,1,,,
10345-7XOY15-1,10345-7XOY15,2018-08-06,Shipped,10345,Magnum Poser,NY,160,T-Shirt,Clothing,14.4,1,,,
10203-8JVJ18-1,10203-8JVJ18,2018-10-25,Shipped,10203,Aundrea Kerridge,IL,160,T-Shirt,Clothing,15.68,1,,,
10203-8JVJ18-2,10203-8JVJ18,2018-10-25,Shipped,10203,Aundrea Kerridge,IL,230,Magnemo,Electronics,88.5,1,,,
10203-8JVJ18-3,10203-8JVJ18,2018-10-25,Shipped,10203,Aundrea Kerridge,IL,240,PortaCode,Electronics,26.5,1,,,
10812-2ZFE93-1,10812-2ZFE93,2019-04-10,Shipped,10812,Imelda Kesley,IL,150,Skirt,Clothing,21.28,1,,,
11244-5QVR93-1,11244-5QVR93,2020-10-12,Shipped,11244,Stormy Poveleye,TX,330,Optique,Home,99.99,1,10106,Direct,5952
11244-5QVR93-2,11244-5QVR93,2020-10-12,Shipped,11244,Stormy Poveleye,TX,340,Peril,Home,9.68,1,10106,Direct,5952
11244-5QVR93-3,11244-5QVR93,2020-10-12,Shipped,11244,Stormy Poveleye,TX,120,Polo Shirt,Clothing,36.72,1,10106,Direct,5952
12721-6IXI68-1,12721-6IXI68,2020-06-19,Shipped,12721,Winthrop Gambie,GA,420,Elentrix,Outdoor,441.6,1,,,
12721-6IXI68-2,12721-6IXI68,2020-06-19,Shipped,12721,Winthrop Gambie,GA,160,T-Shirt,Clothing,14.4,2,,,
11728-3VLU52-1,11728-3VLU52,2017-11-06,Shipped,11728,Dame Cobleigh,DC,440,Neptide,Outdoor,1269.0,1,,,
12169-4FRD54-1,12169-4FRD54,2016-02-17,Completed,12169,Mord Bourtoumieux,VA,140,Shorts,Clothing,26.91,1,,,
11088-5VBD39-1,11088-5VBD39,2018-12-21,Shipped,11088,Rutter Dodamead,OH,160,T-Shirt,Clothing,18.24,2,,,
11088-5VBD39-2,11088-5VBD39,2018-12-21,Shipped,11088,Rutter Dodamead,OH,150,Skirt,Clothing,19.19,2,,,
10466-1TLS15-1,10466-1TLS15,2016-12-20,Shipped,10466,Donnajean Jakeway,KS,160,T-Shirt,Clothing,14.56,2,,,
12768-0ECP80-1,12768-0ECP80,2019-05-15,Shipped,12768,Else Habbal,IA,130,Slacks,Clothing,32.96,1,,,
12779-0VVK49-1,12779-0VVK49,2018-08-19,Shipped,12779,Melesa Townend,FL,150,Skirt,Clothing,19.95,1,,,
10229-6KZJ20-1,10229-6KZJ20,2018-07-19,Shipped,10229,Thibaud Jansey,PA,160,T-Shirt,Clothing,14.56,1,,,
11981-5JQF09-1,11981-5JQF09,2017-03-31,Completed,11981,Antonella Matches,CO,160,T-Shirt,Clothing,12.64,1,,,
10203-0BEF66-1,10203-0BEF66,2015-06-14,Shipped,10203,Aundrea Kerridge,IL,220,Compglass,Electronics,52.0,1,10009,Social,3471
10203-0BEF66-2,10203-0BEF66,2015-06-14,Shipped,10203,Aundrea Kerridge,IL,320,ChalkTalk,Home,61.38,1,10009,Social,3471
12206-4KEJ17-1,12206-4KEJ17,2019-09-19,Shipped,12206,Kinny Woolliams,OH,110,Pullover,Clothing,37.72,1,,,
12206-4KEJ17-2,12206-4KEJ17,2019-09-19,Shipped,12206,Kinny Woolliams,OH,120,Polo Shirt,Clothing,37.44,2,,,
11065-9GMP23-1,11065-9GMP23,2017-09-03,Shipped,11065,Ber Cackett,NY,310,Applica,Home,31.68,1,,,
12735-8QRE61-1,12735-8QRE61,2020-02-10,Shipped,12735,Thaddus Markovich,NJ,230,Magnemo,Electronics,72.75,1,,,
11768-6QGB39-1,11768-6QGB39,2018-12-04,Completed,11768,Bee Bridger,PA,150,Skirt,Clothing,19.19,1,,,
11768-6QGB39-2,11768-6QGB39,2018-12-04,Completed,11768,Bee Bridger,PA,110,Pullover,Clothing,38.95,1,,,
11319-0TZV09-1,11319-0TZV09,2017-07-28,Completed,11319,Linc Birchall,NY,160,T-Shirt,Clothing,15.2,1,,,
10312-4DYB74-1,10312-4DYB74,2016-03-16,Shipped,10312,Mateo Michurin,IN,240,PortaCode,Electronics,20.75,1,,,
10493-6QZJ05-1,10493-6QZJ05,2016-02-20,Completed,10493,Nadeen Pavie,MS,160,T-Shirt,Clothing,15.68,1,,,
11844-2RQI76-1,11844-2RQI76,2018-10-19,Shipped,11844,Stewart Beaudry,FL,110,Pullover,Clothing,37.72,1,,,
11844-2RQI76-2,11844-2RQI76,2018-10-19,Shipped,11844,Stewart Beaudry,FL,160,T-Shirt,Clothing,15.36,1,,,
11844-2RQI76-3,11844-2RQI76,2018-10-19,Shipped,11844,Stewart Beaudry,FL,420,Elentrix,Outdoor,369.6,1,,,
10376-1DPR44-1,10376-1DPR44,2017-03-07,Completed,10376,Maryjane Bernet,NY,160,T-Shirt,Clothing,16.0,1,,,
10498-9MUH00-1,10498-9MUH00,2017-12-20,Completed,10498,Aldwin Crambie,DC,120,Polo Shirt,Clothing,34.56,1,,,
10064-4TPK41-1,10064-4TPK41,2019-03-25,Shipped,10064,Aubrie Mulqueeny,CA,140,Shorts,Clothing,20.47,1,,,
11757-6MXD55-1,11757-6MXD55,2018-12-20,Shipped,11757,Carmela Paige,TX,410,Biolid,Outdoor,255.3,1,,,
10545-4TDQ17-1,10545-4TDQ17,2015-07-18,Shipped,10545,Editha Eakly,CA,240,PortaCode,Electronics,27.75,1,,,
10545-4TDQ17-2,10545-4TDQ17,2015-07-18,Shipped,10545,Editha Eakly,CA,160,T-Shirt,Clothing,19.04,1,,,
12209-1IXU47-1,12209-1IXU47,2015-11-12,Completed,12209,Marice Scrannage,FL,340,Peril,Home,12.1,1,,,
12209-1IXU47-2,12209-1IXU47,2015-11-12,Completed,12209,Marice Scrannage,FL,140,Shorts,Clothing,23.46,1,,,
11471-1EYF22-1,11471-1EYF22,2019-01-26,Shipped,11471,Dorine Housin,CO,240,PortaCode,Electronics,27.75,1,,,
11471-1EYF22-2,11471-1EYF22,2019-01-26,Shipped,11471,Dorine Housin,CO,120,Polo Shirt,Clothing,37.08,1,,,
11471-1EYF22-3,11471-1EYF22,2019-01-26,Shipped,11471,Dorine Housin,CO,120,Polo Shirt,Clothing,38.16,1,,,
10981-5YAX33-1,10981-5YAX33,2017-04-29,Shipped,10981,Marchall Marcone,FL,340,Peril,Home,11.55,1,,,
10981-5YAX33-2,10981-5YAX33,2017-04-29,Shipped,10981,Marchall Marcone,FL,140,Shorts,Clothing,24.15,4,,,
10981-5YAX33-3,10981-5YAX33,2017-04-29,Shipped,10981,Marchall Marcone,FL,330,Optique,Home,103.95,1,,,
10981-5YAX33-4,10981-5YAX33,2017-04-29,Shipped,10981,Marchall Marcone,FL,150,Skirt,Clothing,19.57,1,,,
10981-5YAX33-5,10981-5YAX33,2017-04-29,Shipped,10981,Marchall Marcone,FL,140,Shorts,Clothing,25.76,1,,,
12309-2ZNE94-1,12309-2ZNE94,2020-04-30,Shipped,12309,Caressa Pressdee,TX,160,T-Shirt,Clothing,18.56,2,,,
11098-7IXH91-1,11098-7IXH91,2017-12-21,Completed,11098,Kizzee Suttle,AZ,230,Magnemo,Electronics,70.5,1,,,
11098-7IXH91-2,11098-7IXH91,2017-12-21,Completed,11098,Kizzee Suttle,AZ,110,Pullover,Clothing,49.61,1,,,
11098-7IXH91-3,11098-7IXH91,2017-12-21,Completed,11098,Kizzee Suttle,AZ,110,Pullover,Clothing,32.8,1,,,
10090-2JKW11-1,10090-2JKW11,2019-03-04,Shipped,10090,Gar Gallego,WA,150,Skirt,Clothing,17.29,1,,,
11120-4FCN72-1,11120-4FCN72,2016-06-28,Shipped,11120,Kelli Lunam,CA,440,Neptide,Outdoor,1228.5,1,,,
10388-9FSU51-1,10388-9FSU51,2015-10-05,Completed,10388,Liane Marginson,CA,430,Integres,Outdoor,662.4,1,,,
10388-9FSU51-2,10388-9FSU51,2015-10-05,Completed,10388,Liane Marginson,CA,330,Optique,Home,109.89,1,,,
10388-9FSU51-3,10388-9FSU51,2015-10-05,Completed,10388,Liane Marginson,CA,120,Polo Shirt,Clothing,36.72,1,,,
10388-9FSU51-4,10388-9FSU51,2015-10-05,Completed,10388,Liane Marginson,CA,240,PortaCode,Electronics,28.0,4,,,
12065-6SUL59-1,12065-6SUL59,2020-06-26,Completed,12065,Mariam Keyes,VA,340,Peril,Home,10.12,1,,,
12065-6SUL59-2,12065-6SUL59,2020-06-26,Completed,12065,Mariam Keyes,VA,110,Pullover,Clothing,43.87,1,,,
12065-6SUL59-3,12065-6SUL59,2020-06-26,Completed,12065,Mariam Keyes,VA,240,PortaCode,Electronics,30.25,1,,,
12065-6SUL59-4,12065-6SUL59,2020-06-26,Completed,12065,Mariam Keyes,VA,320,ChalkTalk,Home,64.02,1,,,
12065-6SUL59-5,12065-6SUL59,2020-06-26,Completed,12065,Mariam Keyes,VA,160,T-Shirt,Clothing,14.24,1,,,
12559-0EBH73-1,12559-0EBH73,2016-12-25,Shipped,12559,Vinson Kalisch,CA,120,Polo Shirt,Clothing,39.6,1,10037,Social,1040
12559-0EBH73-2,12559-0EBH73,2016-12-25,Shipped,12559,Vinson Kalisch,CA,130,Slacks,Clothing,35.84,1,10037,Social,1040
12559-0EBH73-3,12559-0EBH73,2016-12-25,Shipped,12559,Vinson Kalisch,CA,230,Magnemo,Electronics,72.75,1,10037,Social,1040
11965-5JQF35-1,11965-5JQF35,2018-02-06,Shipped,11965,Travis Fessler,OH,310,Applica,Home,31.02,4,,,
11965-5JQF35-2,11965-5JQF35,2018-02-06,Shipped,11965,Travis Fessler,OH,330,Optique,Home,91.08,1,,,
11965-5JQF35-3,11965-5JQF35,2018-02-06,Shipped,11965,Travis Fessler,OH,130,Slacks,Clothing,26.88,1,,,
10427-1NSF19-1,10427-1NSF19,2015-03-11,Completed,10427,Cordi Hentze,NY,120,Polo Shirt,Clothing,36.72,1,10004,Advertising,4620
10427-1NSF19-2,10427-1NSF19,2015-03-11,Completed,10427,Cordi Hentze,NY,330,Optique,Home,89.1,1,10004,Advertising,4620
10427-1NSF19-3,10427-1NSF19,2015-03-11,Completed,10427,Cordi Hentze,NY,120,Polo Shirt,Clothing,33.84,1,10004,Advertising,4620
10427-1NSF19-4,10427-1NSF19,2015-03-11,Completed,10427,Cordi Hentze,NY,120,Polo Shirt,Clothing,36.36,1,10004,Advertising,4620
12748-6HZL37-1,12748-6HZL37,2017-01-25,Completed,12748,Tandy Ponte,FL,160,T-Shirt,Clothing,17.92,1,,,
12748-6HZL37-2,12748-6HZL37,2017-01-25,Completed,12748,Tandy Ponte,FL,340,Peril,Home,10.89,1,,,
12748-6HZL37-3,12748-6HZL37,2017-01-25,Completed,12748,Tandy Ponte,FL,220,Compglass,Electronics,55.5,1,,,
11008-1ZGX91-1,11008-1ZGX91,2018-12-07,Shipped,11008,Briney Schindler,LA,330,Optique,Home,106.92,1,,,
10868-6YOR27-1,10868-6YOR27,2015-05-13,Completed,10868,Ole Schruur,NY,240,PortaCode,Electronics,23.5,1,,,
12594-7VBF50-1,12594-7VBF50,2018-09-29,Shipped,12594,Niko Tallon,MA,160,T-Shirt,Clothing,15.36,1,,,
12594-7VBF50-2,12594-7VBF50,2018-09-29,Shipped,12594,Niko Tallon,MA,160,T-Shirt,Clothing,16.64,1,,,
10120-1NUP74-1,10120-1NUP74,2020-12-05,Shipped,10120,Guenevere Brekonridge,WI,120,Polo Shirt,Clothing,30.24,1,,,
10952-4DMK66-1,10952-4DMK66,2018-10-18,Shipped,10952,Giusto Batchan,PA,230,Magnemo,Electronics,70.5,1,,,
11901-9XHU83-1,11901-9XHU83,2019-03-27,Returned,11901,Willi Radki,CA,310,Applica,Home,34.32,1,,,
11901-9XHU83-2,11901-9XHU83,2019-03-27,Returned,11901,Willi Radki,CA,130,Slacks,Clothing,31.04,1,,,
11901-9XHU83-3,11901-9XHU83,2019-03-27,Returned,11901,Willi Radki,CA,130,Slacks,Clothing,28.16,1,,,
10874-4UFK24-1,10874-4UFK24,2018-06-01,Completed,10874,Garek Aynsley,VA,340,Peril,Home,11.77,1,10063,In-Store,2403
10874-4UFK24-2,10874-4UFK24,2018-06-01,Completed,10874,Garek Aynsley,VA,150,Skirt,Clothing,20.14,1,10063,In-Store,2403
10874-4UFK24-3,10874-4UFK24,2018-06-01,Completed,10874,Garek Aynsley,VA,140,Shorts,Clothing,25.53,1,10063,In-Store,2403
10218-6WBU31-1,10218-6WBU31,2016-07-03,Shipped,10218,Dora Sarch,OK,120,Polo Shirt,Clothing,39.96,3,,,
12239-1DXY90-1,12239-1DXY90,2017-12-22,Cancelled,12239,Jae Belin,NY,230,Magnemo,Electronics,62.25,1,,,
12239-1DXY90-2,12239-1DXY90,2017-12-22,Cancelled,12239,Jae Belin,NY,150,Skirt,Clothing,19.19,1,,,
11453-6WVN22-1,11453-6WVN22,2020-05-02,Shipped,11453,Davis Eouzan,DC,150,Skirt,Clothing,22.04,1,,,
12929-5FHX78-1,12929-5FHX78,2020-03-03,Shipped,12929,Gale Heatley,NE,230,Magnemo,Electronics,84.75,1,,,
12859-6BPU93-1,12859-6BPU93,2017-07-23,Shipped,12859,Sibyl Conner,FL,160,T-Shirt,Clothing,14.08,1,10047,Content,2088
12859-6BPU93-2,12859-6BPU93,2017-07-23,Shipped,12859,Sibyl Conner,FL,230,Magnemo,Electronics,84.0,1,10047,Content,2088
12384-5CTI44-1,12384-5CTI44,2016-05-09,Completed,12384,Marwin Serrell,CA,440,Neptide,Outdoor,1296.0,1,,,
12384-5CTI44-2,12384-5CTI44,2016-05-09,Completed,12384,Marwin Serrell,CA,240,PortaCode,Electronics,22.5,2,,,
12384-5CTI44-3,12384-5CTI44,2016-05-09,Completed,12384,Marwin Serrell,CA,430,Integres,Outdoor,878.4,1,,,
12384-5CTI44-4,12384-5CTI44,2016-05-09,Completed,12384,Marwin Serrell,CA,110,Pullover,Clothing,39.36,1,,,
11739-6JIU15-1,11739-6JIU15,2016-02-14,Shipped,11739,Bordie Larvor,TN,160,T-Shirt,Clothing,16.0,1,,,
11633-2ETC06-1,11633-2ETC06,2015-07-09,Shipped,11633,Cassie Tireman,NY,160,T-Shirt,Clothing,16.0,2,,,
11611-2GEV93-1,11611-2GEV93,2019-09-24,Shipped,11611,Israel Gemelli,NY,240,PortaCode,Electronics,26.25,1,10087,Direct,3312
11611-2GEV93-2,11611-2GEV93,2019-09-24,Shipped,11611,Israel Gemelli,NY,240,PortaCode,Electronics,24.25,4,10087,Direct,3312
10127-5RME48-1,10127-5RME48,2020-06-15,Completed,10127,Toddie Collick,CA,120,Polo Shirt,Clothing,28.8,1,,,
10215-1TXG81-1,10215-1TXG81,2017-01-10,Shipped,10215,Mersey Coopman,TX,130,Slacks,Clothing,31.68,1,,,
12444-9FXI04-1,12444-9FXI04,2018-09-23,Completed,12444,Vic Chastand,CO,160,T-Shirt,Clothing,13.92,1,,,
11086-8YIC65-1,11086-8YIC65,2018-09-15,Completed,11086,Marita Whitley,MD,160,T-Shirt,Clothing,15.52,1,,,
11086-8YIC65-2,11086-8YIC65,2018-09-15,Completed,11086,Marita Whitley,MD,160,T-Shirt,Clothing,18.08,1,,,
10262-5NPN54-1,10262-5NPN54,2019-01-27,Shipped,10262,Jack Mabbott,NY,130,Slacks,Clothing,36.16,1,10075,Content,6077
10262-5NPN54-2,10262-5NPN54,2019-01-27,Shipped,10262,Jack Mabbott,NY,210,Artego,Electronics,115.0,1,10075,Content,6077
10262-5NPN54-3,10262-5NPN54,2019-01-27,Shipped,10262,Jack Mabbott,NY,210,Artego,Electronics,95.0,1,10075,Content,6077
10262-5NPN54-4,10262-5NPN54,2019-01-27,Shipped,10262,Jack Mabbott,NY,420,Elentrix,Outdoor,432.0,2,10075,Content,6077
12915-3XJX55-1,12915-3XJX55,2018-06-18,Shipped,12915,Cybil Wetton,TX,310,Applica,Home,33.66,1,10064,Advertising,3741
12915-3XJX55-2,12915-3XJX55,2018-06-18,Shipped,12915,Cybil Wetton,TX,160,T-Shirt,Clothing,19.52,1,10064,Advertising,3741
12915-3XJX55-3,12915-3XJX55,2018-06-18,Shipped,12915,Cybil Wetton,TX,160,T-Shirt,Clothing,15.36,1,10064,Advertising,3741
10900-9ECR69-1,10900-9ECR69,2020-11-12,Shipped,10900,Clarence Ridout,TX,160,T-Shirt,Clothing,16.32,1,10108,Advertising,812
10900-9ECR69-2,10900-9ECR69,2020-11-12,Shipped,10900,Clarence Ridout,TX,150,Skirt,Clothing,21.47,1,10108,Advertising,812
10900-9ECR69-3,10900-9ECR69,2020-11-12,Shipped,10900,Clarence Ridout,TX,160,T-Shirt,Clothing,14.24,1,10108,Advertising,812
10900-9ECR69-4,10900-9ECR69,2020-11-12,Shipped,10900,Clarence Ridout,TX,320,ChalkTalk,Home,68.64,1,10108,Advertising,812
10900-9ECR69-5,10900-9ECR69,2020-11-12,Shipped,10900,Clarence Ridout,TX,330,Optique,Home,99.0,1,10108,Advertising,812
11675-8XJP03-1,11675-8XJP03,2015-12-06,Shipped,11675,Lynnea Le Fleming,FL,240,PortaCode,Electronics,23.5,2,,,
11675-8XJP03-2,11675-8XJP03,2015-12-06,Shipped,11675,Lynnea Le Fleming,FL,130,Slacks,Clothing,31.36,1,,,
12424-9JZH29-1,12424-9JZH29,2017-09-19,Shipped,12424,Melisa Breede,TX,150,Skirt,Clothing,16.34,1,,,
10719-0ZUI39-1,10719-0ZUI39,2020-07-19,Shipped,10719,Carlyle Wabey,GA,230,Magnemo,Electronics,85.5,1,,,
11825-8BMF88-1,11825-8BMF88,2018-08-02,Shipped,11825,Renell Laying,TX,230,Magnemo,Electronics,59.25,1,,,
11825-8BMF88-2,11825-8BMF88,2018-08-02,Shipped,11825,Renell Laying,TX,150,Skirt,Clothing,19.76,1,,,
10004-6MPO85-1,10004-6MPO85,2020-11-09,Shipped,10004,Ode Bawle,GA,440,Neptide,Outdoor,1444.5,1,,,
10004-6MPO85-2,10004-6MPO85,2020-11-09,Shipped,10004,Ode Bawle,GA,240,PortaCode,Electronics,29.75,1,,,
10046-7WNF43-1,10046-7WNF43,2018-09-22,Shipped,10046,Kaja Arnaud,TX,150,Skirt,Clothing,22.04,1,,,
11344-6AIT42-1,11344-6AIT42,2016-08-31,Shipped,11344,Andris Cullingford,AZ,240,PortaCode,Electronics,25.75,1,,,
12917-4BJZ38-1,12917-4BJZ38,2018-08-12,Shipped,12917,Joly Ber,TX,340,Peril,Home,12.32,1,,,
10974-9WKR85-1,10974-9WKR85,2016-06-27,Completed,10974,Jim Busst,NH,130,Slacks,Clothing,37.44,1,,,
10974-9WKR85-2,10974-9WKR85,2016-06-27,Completed,10974,Jim Busst,NH,230,Magnemo,Electronics,70.5,1,,,
10974-9WKR85-3,10974-9WKR85,2016-06-27,Completed,10974,Jim Busst,NH,110,Pullover,Clothing,40.18,1,,,
10974-9WKR85-4,10974-9WKR85,2016-06-27,Completed,10974,Jim Busst,NH,330,Optique,Home,104.94,1,,,
12025-1KWV70-1,12025-1KWV70,2017-05-31,Shipped,12025,Jeri Aneley,CA,140,Shorts,Clothing,20.7,4,,,
10500-7HFB64-1,10500-7HFB64,2016-10-23,Shipped,10500,Beryl Taleworth,IN,230,Magnemo,Electronics,76.5,1,,,
11572-3GEI52-1,11572-3GEI52,2019-08-22,Shipped,11572,Betsy Greenaway,MI,150,Skirt,Clothing,19.95,1,,,
11572-3GEI52-2,11572-3GEI52,2019-08-22,Shipped,11572,Betsy Greenaway,MI,410,Biolid,Outdoor,239.2,1,,,
11572-3GEI52-3,11572-3GEI52,2019-08-22,Shipped,11572,Betsy Greenaway,MI,220,Compglass,Electronics,51.0,1,,,
11460-3NWA83-1,11460-3NWA83,2020-02-23,Shipped,11460,Ralph Simonini,NC,160,T-Shirt,Clothing,16.48,1,,,
11460-3NWA83-2,11460-3NWA83,2020-02-23,Shipped,11460,Ralph Simonini,NC,150,Skirt,Clothing,20.14,3,,,
10641-6BGN42-1,10641-6BGN42,2015-10-14,Completed,10641,Kirbee Pardoe,DC,340,Peril,Home,10.01,1,10015,Social,581
10641-6BGN42-2,10641-6BGN42,2015-10-14,Completed,10641,Kirbee Pardoe,DC,340,Peril,Home,9.79,1,10015,Social,581
11012-8QGC44-1,11012-8QGC44,2018-07-20,Shipped,11012,Anastasia Ghidetti,TX,410,Biolid,Outdoor,193.2,1,,,
11012-8QGC44-2,11012-8QGC44,2018-07-20,Shipped,11012,Anastasia Ghidetti,TX,140,Shorts,Clothing,22.08,1,,,
11012-8QGC44-3,11012-8QGC44,2018-07-20,Shipped,11012,Anastasia Ghidetti,TX,330,Optique,Home,110.88,1,,,
12083-5BFJ46-1,12083-5BFJ46,2015-03-14,Completed,12083,Brandtr Tythe,UT,240,PortaCode,Electronics,31.75,3,,,
12499-9SXP80-1,12499-9SXP80,2017-05-13,Shipped,12499,Remus Heavy,OK,240,PortaCode,Electronics,29.0,1,,,
11998-6ITY88-1,11998-6ITY88,2020-10-06,Shipped,11998,Douglas Grenkov,PA,140,Shorts,Clothing,24.61,1,,,
11998-6ITY88-2,11998-6ITY88,2020-10-06,Shipped,11998,Douglas Grenkov,PA,140,Shorts,Clothing,25.99,1,,,
11998-6ITY88-3,11998-6ITY88,2020-10-06,Shipped,11998,Douglas Grenkov,PA,150,Skirt,Clothing,19.57,1,,,
11998-6ITY88-4,11998-6ITY88,2020-10-06,Shipped,11998,Douglas Grenkov,PA,140,Shorts,Clothing,22.54,1,,,
10462-4VVF74-1,10462-4VVF74,2018-02-03,Cancelled,10462,Boigie Keysall,AL,320,ChalkTalk,Home,66.66,1,,,
12104-4CDA45-1,12104-4CDA45,2019-08-22,Shipped,12104,Corty Pele,CA,150,Skirt,Clothing,22.23,1,,,
12944-9RLE68-1,12944-9RLE68,2017-05-01,Shipped,12944,Clifford Cullity,GA,240,PortaCode,Electronics,27.75,1,,,
12009-4XIU71-1,12009-4XIU71,2019-12-09,Shipped,12009,Barnie Frensch,TX,420,Elentrix,Outdoor,470.4,1,,,
10103-1EDB41-1,10103-1EDB41,2020-11-30,Shipped,10103,Constantin Bartoloma,IL,230,Magnemo,Electronics,84.0,1,,,
11098-3WJA82-1,11098-3WJA82,2016-06-21,Shipped,11098,Kizzee Suttle,AZ,150,Skirt,Clothing,19.19,1,,,
11098-3WJA82-2,11098-3WJA82,2016-06-21,Shipped,11098,Kizzee Suttle,AZ,140,Shorts,Clothing,23.92,2,,,
11098-3WJA82-3,11098-3WJA82,2016-06-21,Shipped,11098,Kizzee Suttle,AZ,160,T-Shirt,Clothing,15.84,1,,,
10986-3LFG56-1,10986-3LFG56,2020-04-05,Shipped,10986,Caitlin Lahiff,DC,150,Skirt,Clothing,12.73,1,,,
