order_line_id,order_id,order_date,order_status,customer_id,fullname,state,product_id,product_name,category,price,quantity,campaign_id,channel,budget
10590-4DUC79-4,10590-4DUC79,2020-04-14,Delivered,10590,Vicky Tuminini,NC,160,T-Shirt,Clothing,22.08,1.0,,,
10590-4DUC79-5,10590-4DUC79,2020-04-14,Delivered,10590,Vicky Tuminini,NC,130,Slacks,Clothing,41.17,1.0,,,
10590-4DUC79-6,10590-4DUC79,2020-04-14,Delivered,10590,Vicky Tuminini,NC,160,T-Shirt,Clothing,24.66,1.0,,,
10804-9IAX92-1,10804-9IAX92,2016-01-13,Delivered,10804,Inesita Baily,CO,150,Skirt,Clothing,22.41,1.0,,,
10688-3JYE81-1,10688-3JYE81,2017-06-04,Delivered,10688,Smitty Hawkswell,CO,320,ChalkTalk,Home,61.12,1.0,,,
10993-7EUG26-1,10993-7EUG26,2020-04-21,Delivered,10993,Terencio Mohammed,CA,130,Slacks,Clothing,54.03,1.0,,,
10993-7EUG26-2,10993-7EUG26,2020-04-21,Delivered,10993,Terencio Mohammed,CA,230,Magnemo,Electronics,103.52,1.0,,,
10336-2QUJ50-1,10336-2QUJ50,2018-11-01,Delivered,10336,Brittne Mc Ilwrick,IA,320,ChalkTalk,Home,90.65,1.0,,,
10059-2OYV88-1,10059-2OYV88,2018-07-13,Delivered,10059,Thayne Quarrington,CA,120,Polo Shirt,Clothing,43.76,1.0,,,
10111-2AEG48-1,10111-2AEG48,2019-02-24,Delivered,10111,Sutherlan Arnaldo,AZ,230,Magnemo,Electronics,109.12,3.0,10077,Twitter account,1800
10111-2AEG48-2,10111-2AEG48,2019-02-24,Delivered,10111,Sutherlan Arnaldo,AZ,320,ChalkTalk,Home,106.14,1.0,10077,Twitter account,1800
10111-2AEG48-3,10111-2AEG48,2019-02-24,Delivered,10111,Sutherlan Arnaldo,AZ,140,Shorts,Clothing,26.42,1.0,10077,Twitter account,1800
10111-2AEG48-4,10111-2AEG48,2019-02-24,Delivered,10111,Sutherlan Arnaldo,AZ,130,Slacks,Clothing,42.88,3.0,10077,Twitter account,1800
10111-2AEG48-5,10111-2AEG48,2019-02-24,Delivered,10111,Sutherlan Arnaldo,AZ,120,Polo Shirt,Clothing,47.78,1.0,10077,Twitter account,1800
10111-2AEG48-6,10111-2AEG48,2019-02-24,Delivered,10111,Sutherlan Arnaldo,AZ,230,Magnemo,Electronics,95.72,1.0,10077,Twitter account,1800
10111-2AEG48-7,10111-2AEG48,2019-02-24,Delivered,10111,Sutherlan Arnaldo,AZ,410,Biolid,Outdoor,275.93,1.0,10077,Twitter account,1800
10639-0QVS42-1,10639-0QVS42,2020-10-01,Delivered,10639,Livvy Founds,TX,150,Skirt,Clothing,22.41,1.0,,,
10639-0QVS42-2,10639-0QVS42,2020-10-01,Delivered,10639,Livvy Founds,TX,230,Magnemo,Electronics,107.54,1.0,,,
10639-0QVS42-3,10639-0QVS42,2020-10-01,Delivered,10639,Livvy Founds,TX,160,T-Shirt,Clothing,19.73,1.0,,,
10639-0QVS42-4,10639-0QVS42,2020-10-01,Delivered,10639,Livvy Founds,TX,150,Skirt,Clothing,21.13,1.0,,,
10057-8LHW92-1,10057-8LHW92,2017-09-27,Delivered,10057,Spencer Daveren,OH,240,PortaCode,Electronics,31.55,1.0,,,
10330-6EUY85-1,10330-6EUY85,2019-09-27,Delivered,10330,Pepillo Lindbergh,KY,220,Compglass,Electronics,61.9,1.0,,,
10129-0ABK02-1,10129-0ABK02,2018-11-08,Delivered,10129,Amber Bradmore,CA,140,Shorts,Clothing,27.96,1.0,,,
10522-9NGU89-1,10522-9NGU89,2019-03-16,Delivered,10522,Sophey Riccelli,TX,430,Integres,Outdoor,771.9,1.0,,,
10522-9NGU89-2,10522-9NGU89,2019-03-16,Delivered,10522,Sophey Riccelli,TX,140,Shorts,Clothing,30.82,1.0,,,
10015-8SHP33-1,10015-8SHP33,2019-04-06,Delivered,10015,Andra Verrill,HI,320,ChalkTalk,Home,81.71,1.0,,,
10015-8SHP33-2,10015-8SHP33,2019-04-06,Delivered,10015,Andra Verrill,HI,120,Polo Shirt,Clothing,45.03,1.0,,,
10015-8SHP33-3,10015-8SHP33,2019-04-06,Delivered,10015,Andra Verrill,HI,140,Shorts,Clothing,28.18,1.0,,,
10015-8SHP33-4,10015-8SHP33,2019-04-06,Delivered,10015,Andra Verrill,HI,140,Shorts,Clothing,25.54,1.0,,,
10015-8SHP33-5,10015-8SHP33,2019-04-06,Delivered,10015,Andra Verrill,HI,160,T-Shirt,Clothing,19.6,1.0,,,
10287-8CPF98-1,10287-8CPF98,2018-05-16,Delivered,10287,My Grabham,DC,160,T-Shirt,Clothing,21.39,1.0,10062,LinkedIn Ad,1000
10194-8YMC28-1,10194-8YMC28,2019-01-11,Returned,10194,Leonerd Hubach,AZ,240,PortaCode,Electronics,39.56,1.0,10074,Forum,3900
10258-2UDO60-1,10258-2UDO60,2020-04-15,Delivered,10258,Drake Clemont,GA,150,Skirt,Clothing,24.19,1.0,10097,Swag,7400
10641-3RPM14-1,10641-3RPM14,2019-12-01,Delivered,10641,Hallie Orrocks,CA,140,Shorts,Clothing,27.59,1.0,10090,Report Sponsorship,3600
10641-3RPM14-2,10641-3RPM14,2019-12-01,Delivered,10641,Hallie Orrocks,CA,240,PortaCode,Electronics,32.23,1.0,10090,Report Sponsorship,3600
10641-3RPM14-3,10641-3RPM14,2019-12-01,Delivered,10641,Hallie Orrocks,CA,150,Skirt,Clothing,27.64,1.0,10090,Report Sponsorship,3600
10641-3RPM14-4,10641-3RPM14,2019-12-01,Delivered,10641,Hallie Orrocks,CA,160,T-Shirt,Clothing,20.01,1.0,10090,Report Sponsorship,3600
10193-3ILZ06-1,10193-3ILZ06,2018-03-04,Delivered,10193,Blinnie Spurier,CA,130,Slacks,Clothing,39.67,1.0,,,
10193-3ILZ06-2,10193-3ILZ06,2018-03-04,Delivered,10193,Blinnie Spurier,CA,160,T-Shirt,Clothing,18.09,1.0,,,
10193-3ILZ06-3,10193-3ILZ06,2018-03-04,Delivered,10193,Blinnie Spurier,CA,330,Optique,Home,92.66,1.0,,,
10193-3ILZ06-4,10193-3ILZ06,2018-03-04,Delivered,10193,Blinnie Spurier,CA,240,PortaCode,Electronics,30.69,1.0,,,
10193-3ILZ06-5,10193-3ILZ06,2018-03-04,Delivered,10193,Blinnie Spurier,CA,160,T-Shirt,Clothing,19.45,1.0,,,
10193-3ILZ06-6,10193-3ILZ06,2018-03-04,Delivered,10193,Blinnie Spurier,CA,110,Pullover,Clothing,42.86,1.0,,,
10541-0VZN77-1,10541-0VZN77,2018-02-20,Delivered,10541,Kordula Marchelli,TX,110,Pullover,Clothing,48.84,3.0,,,
10389-8ZMF79-1,10389-8ZMF79,2017-11-21,Delivered,10389,Sonnnie Hyatt,MO,160,T-Shirt,Clothing,17.41,1.0,,,
10954-1PKN16-1,10954-1PKN16,2019-09-02,Delivered,10954,Nicolas Marshall,MA,340,Peril,Home,14.88,1.0,,,
10136-2BCQ95-1,10136-2BCQ95,2018-03-20,Delivered,10136,Teodora Hadaway,AZ,140,Shorts,Clothing,25.44,1.0,,,
10076-8PUS11-1,10076-8PUS11,2017-04-16,Delivered,10076,Westley Jollye,OK,340,Peril,Home,12.86,1.0,,,
10123-3ZNH47-1,10123-3ZNH47,2018-11-24,Delivered,10123,Tanney Scutchin,NM,130,Slacks,Clothing,39.67,1.0,10072,Facebook Page,2300
10769-2BAN64-1,10769-2BAN64,2019-04-11,Delivered,10769,Yuri Couchman,FL,140,Shorts,Clothing,26.71,1.0,,,
10791-6DLW66-1,10791-6DLW66,2019-04-25,Delivered,10791,Torrence Bretherick,NY,160,T-Shirt,Clothing,21.24,1.0,,,
10013-3MZN35-1,10013-3MZN35,2018-01-15,Delivered,10013,Saundra Thomson,DE,160,T-Shirt,Clothing,20.42,1.0,,,
10013-3MZN35-2,10013-3MZN35,2018-01-15,Delivered,10013,Saundra Thomson,DE,150,Skirt,Clothing,17.55,1.0,,,
10482-3UVB93-1,10482-3UVB93,2018-08-23,Delivered,10482,Gan Fulun,AK,160,T-Shirt,Clothing,17.31,1.0,,,
10482-3UVB93-2,10482-3UVB93,2018-08-23,Delivered,10482,Gan Fulun,AK,140,Shorts,Clothing,27.96,4.0,,,
10482-3UVB93-3,10482-3UVB93,2018-08-23,Delivered,10482,Gan Fulun,AK,150,Skirt,Clothing,26.56,1.0,,,
10482-3UVB93-4,10482-3UVB93,2018-08-23,Delivered,10482,Gan Fulun,AK,230,Magnemo,Electronics,92.99,1.0,,,
10482-3UVB93-5,10482-3UVB93,2018-08-23,Delivered,10482,Gan Fulun,AK,240,PortaCode,Electronics,28.87,1.0,,,
10482-3UVB93-6,10482-3UVB93,2018-08-23,Delivered,10482,Gan Fulun,AK,160,T-Shirt,Clothing,20.23,1.0,,,
10482-3UVB93-7,10482-3UVB93,2018-08-23,Delivered,10482,Gan Fulun,AK,220,Compglass,Electronics,57.74,1.0,,,
10117-2JHB73-1,10117-2JHB73,2020-11-06,Delivered,10117,Cacilia Fernandez,TN,140,Shorts,Clothing,34.21,1.0,,,
10858-7TCQ00-1,10858-7TCQ00,2016-10-22,Delivered,10858,Esme Rogerot,TN,130,Slacks,Clothing,39.51,1.0,10034,Presentation,4000
10628-3UOH27-1,10628-3UOH27,2019-12-12,Delivered,10628,Hedwiga Stephens,TX,230,Magnemo,Electronics,86.15,1.0,10091,Email Signature,1900
10628-3UOH27-2,10628-3UOH27,2019-12-12,Delivered,10628,Hedwiga Stephens,TX,120,Polo Shirt,Clothing,39.05,1.0,10091,Email Signature,1900
10628-3UOH27-3,10628-3UOH27,2019-12-12,Delivered,10628,Hedwiga Stephens,TX,240,PortaCode,Electronics,28.72,1.0,10091,Email Signature,1900
10628-3UOH27-4,10628-3UOH27,2019-12-12,Delivered,10628,Hedwiga Stephens,TX,160,T-Shirt,Clothing,20.62,1.0,10091,Email Signature,1900
10628-3UOH27-5,10628-3UOH27,2019-12-12,Delivered,10628,Hedwiga Stephens,TX,160,T-Shirt,Clothing,21.85,1.0,10091,Email Signature,1900
10438-7JIR46-1,10438-7JIR46,2017-06-07,Delivered,10438,Flore Doneld,IA,410,Biolid,Outdoor,263.59,1.0,,,
10438-7JIR46-2,10438-7JIR46,2017-06-07,Delivered,10438,Flore Doneld,IA,210,Artego,Electronics,123.87,1.0,,,
10905-7ZVX13-1,10905-7ZVX13,2015-12-15,Delivered,10905,Nanni Rodger,CA,120,Polo Shirt,Clothing,30.24,1.0,10018,Research Paper,5900
10877-1NSG88-1,10877-1NSG88,2019-01-25,Returned,10877,Roldan Gallo,DE,230,Magnemo,Electronics,99.55,1.0,,,
10399-6LUW62-1,10399-6LUW62,2020-08-27,Delivered,10399,Joleen Vaulkhard,VA,140,Shorts,Clothing,32.98,1.0,10104,Report Sponsorship,3600
10399-6LUW62-2,10399-6LUW62,2020-08-27,Delivered,10399,Joleen Vaulkhard,VA,330,Optique,Home,148.59,1.0,10104,Report Sponsorship,3600
10399-6LUW62-3,10399-6LUW62,2020-08-27,Delivered,10399,Joleen Vaulkhard,VA,110,Pullover,Clothing,59.89,1.0,10104,Report Sponsorship,3600
10041-8WDY48-1,10041-8WDY48,2017-02-04,Delivered,10041,Lotti Herion,TX,310,Applica,Home,35.91,3.0,,,
10041-8WDY48-2,10041-8WDY48,2017-02-04,Delivered,10041,Lotti Herion,TX,320,ChalkTalk,Home,65.71,1.0,,,
10294-9XNO65-1,10294-9XNO65,2017-06-01,Delivered,10294,Cheslie Josilowski,DC,150,Skirt,Clothing,23.09,1.0,,,
10564-9VKY29-1,10564-9VKY29,2018-08-14,Delivered,10564,Patrica Denson,PA,140,Shorts,Clothing,24.6,1.0,,,
10564-9VKY29-2,10564-9VKY29,2018-08-14,Delivered,10564,Patrica Denson,PA,140,Shorts,Clothing,28.52,1.0,,,
10891-9SEO06-1,10891-9SEO06,2016-12-03,Delivered,10891,Dana Heard,FL,120,Polo Shirt,Clothing,41.67,1.0,10036,Twitter,800
10485-1OSS61-1,10485-1OSS61,2016-08-22,Delivered,10485,Nani Blinckhorne,VA,120,Polo Shirt,Clothing,36.51,1.0,10031,POS displays,5200
10485-1OSS61-2,10485-1OSS61,2016-08-22,Delivered,10485,Nani Blinckhorne,VA,150,Skirt,Clothing,19.48,1.0,10031,POS displays,5200
10485-1OSS61-3,10485-1OSS61,2016-08-22,Delivered,10485,Nani Blinckhorne,VA,140,Shorts,Clothing,30.43,2.0,10031,POS displays,5200
10485-1OSS61-4,10485-1OSS61,2016-08-22,Delivered,10485,Nani Blinckhorne,VA,240,PortaCode,Electronics,30.59,1.0,10031,POS displays,5200
10485-1OSS61-5,10485-1OSS61,2016-08-22,Delivered,10485,Nani Blinckhorne,VA,340,Peril,Home,14.19,1.0,10031,POS displays,5200
10336-0LRY17-1,10336-0LRY17,2019-04-09,Delivered,10336,Brittne Mc Ilwrick,IA,440,Neptide,Outdoor,1671.29,3.0,,,
10336-0LRY17-2,10336-0LRY17,2019-04-09,Delivered,10336,Brittne Mc Ilwrick,IA,240,PortaCode,Electronics,28.4,1.0,,,
10084-1BLR65-1,10084-1BLR65,2020-08-20,Delivered,10084,Danyelle Sowley,TX,330,Optique,Home,108.79,3.0,,,
10084-1BLR65-2,10084-1BLR65,2020-08-20,Delivered,10084,Danyelle Sowley,TX,240,PortaCode,Electronics,32.5,1.0,,,
10071-9IEL74-1,10071-9IEL74,2017-08-07,Delivered,10071,Aurie Tuffey,CT,130,Slacks,Clothing,34.45,1.0,,,
10071-9IEL74-2,10071-9IEL74,2017-08-07,Delivered,10071,Aurie Tuffey,CT,240,PortaCode,Electronics,27.78,1.0,,,
10643-4YRH63-1,10643-4YRH63,2019-08-07,Delivered,10643,Brittne Galsworthy,FL,240,PortaCode,Electronics,31.27,1.0,,,
10710-3ZGP99-1,10710-3ZGP99,2015-01-10,Delivered,10710,Roosevelt Foxcroft,MO,230,Magnemo,Electronics,66.15,1.0,,,
10778-5NCL02-1,10778-5NCL02,2020-06-27,Returned,10778,Mei Kingzett,NC,140,Shorts,Clothing,33.9,1.0,10101,Report Sponsorship,3600
10778-5NCL02-2,10778-5NCL02,2020-06-27,Returned,10778,Mei Kingzett,NC,150,Skirt,Clothing,26.48,1.0,10101,Report Sponsorship,3600
10778-5NCL02-3,10778-5NCL02,2020-06-27,Returned,10778,Mei Kingzett,NC,410,Biolid,Outdoor,314.39,1.0,10101,Report Sponsorship,3600
10778-5NCL02-4,10778-5NCL02,2020-06-27,Returned,10778,Mei Kingzett,NC,220,Compglass,Electronics,63.65,1.0,10101,Report Sponsorship,3600
10778-5NCL02-5,10778-5NCL02,2020-06-27,Returned,10778,Mei Kingzett,NC,160,T-Shirt,Clothing,21.87,1.0,10101,Report Sponsorship,3600
10366-4NYQ54-1,10366-4NYQ54,2018-02-06,Delivered,10366,Lewiss Van Dijk,DC,110,Pullover,Clothing,45.35,1.0,10057,Mobile Ad,800
10366-4NYQ54-2,10366-4NYQ54,2018-02-06,Delivered,10366,Lewiss Van Dijk,DC,330,Optique,Home,132.37,1.0,10057,Mobile Ad,800
10013-6FSI28-1,10013-6FSI28,2018-02-15,Returned,10013,Saundra Thomson,DE,110,Pullover,Clothing,55.32,1.0,,,
10013-6FSI28-2,10013-6FSI28,2018-02-15,Returned,10013,Saundra Thomson,DE,130,Slacks,Clothing,39.29,1.0,,,
10197-5PCE37-1,10197-5PCE37,2019-03-23,Delivered,10197,Selestina Wenban,TN,210,Artego,Electronics,137.84,1.0,,,
10197-5PCE37-2,10197-5PCE37,2019-03-23,Delivered,10197,Selestina Wenban,TN,240,PortaCode,Electronics,37.33,1.0,,,
10197-5PCE37-3,10197-5PCE37,2019-03-23,Delivered,10197,Selestina Wenban,TN,140,Shorts,Clothing,31.41,1.0,,,
10197-5PCE37-4,10197-5PCE37,2019-03-23,Delivered,10197,Selestina Wenban,TN,160,T-Shirt,Clothing,23.69,2.0,,,
10197-5PCE37-5,10197-5PCE37,2019-03-23,Delivered,10197,Selestina Wenban,TN,340,Peril,Home,15.3,1.0,,,
10197-5PCE37-6,10197-5PCE37,2019-03-23,Delivered,10197,Selestina Wenban,TN,240,PortaCode,Electronics,34.14,1.0,,,
10197-5PCE37-7,10197-5PCE37,2019-03-23,Delivered,10197,Selestina Wenban,TN,110,Pullover,Clothing,55.47,4.0,,,
10197-5PCE37-8,10197-5PCE37,2019-03-23,Delivered,10197,Selestina Wenban,TN,150,Skirt,Clothing,24.49,1.0,,,
10024-8WIO35-1,10024-8WIO35,2016-05-11,Delivered,10024,Tabina Reston,AZ,140,Shorts,Clothing,25.36,1.0,,,
10024-8WIO35-2,10024-8WIO35,2016-05-11,Delivered,10024,Tabina Reston,AZ,320,ChalkTalk,Home,74.95,2.0,,,
10330-0LLK61-1,10330-0LLK61,2015-12-07,Delivered,10330,Pepillo Lindbergh,KY,220,Compglass,Electronics,54.6,1.0,,,
10330-0LLK61-2,10330-0LLK61,2015-12-07,Delivered,10330,Pepillo Lindbergh,KY,150,Skirt,Clothing,20.95,1.0,,,
10854-8PKU22-1,10854-8PKU22,2019-05-13,Delivered,10854,Hugh Coxon,AZ,210,Artego,Electronics,108.48,1.0,,,
10854-8PKU22-2,10854-8PKU22,2019-05-13,Delivered,10854,Hugh Coxon,AZ,330,Optique,Home,142.78,1.0,,,
10854-8PKU22-3,10854-8PKU22,2019-05-13,Delivered,10854,Hugh Coxon,AZ,130,Slacks,Clothing,37.98,1.0,,,
10578-2QQA20-1,10578-2QQA20,2018-12-21,Delivered,10578,Marc Scawn,AK,340,Peril,Home,13.1,1.0,10073,Email Signature,1900
10277-8STK96-1,10277-8STK96,2019-11-12,Delivered,10277,Maureene Ebbrell,FL,340,Peril,Home,13.62,1.0,,,
10277-8STK96-2,10277-8STK96,2019-11-12,Delivered,10277,Maureene Ebbrell,FL,240,PortaCode,Electronics,35.42,1.0,,,
10277-8STK96-3,10277-8STK96,2019-11-12,Delivered,10277,Maureene Ebbrell,FL,330,Optique,Home,126.35,1.0,,,
10192-3NUT71-1,10192-3NUT71,2020-02-17,Delivered,10192,Hube Dany,CA,230,Magnemo,Electronics,89.45,4.0,,,
10271-3MJE87-1,10271-3MJE87,2018-04-03,Delivered,10271,Waldemar Orrock,NC,240,PortaCode,Electronics,37.98,1.0,,,
10745-9GKJ34-1,10745-9GKJ34,2015-06-01,Delivered,10745,Averell Wardhaw,MA,160,T-Shirt,Clothing,17.47,1.0,10008,Influencer outreach,2100
10390-4XDM99-1,10390-4XDM99,2016-02-17,Delivered,10390,Gerhardine Salman,CA,330,Optique,Home,126.61,1.0,,,
10732-2JAB98-1,10732-2JAB98,2020-07-14,Delivered,10732,Mortimer Boxhall,CO,140,Shorts,Clothing,27.74,3.0,10102,Public Relations,6300
10732-2JAB98-2,10732-2JAB98,2020-07-14,Delivered,10732,Mortimer Boxhall,CO,120,Polo Shirt,Clothing,54.03,4.0,10102,Public Relations,6300
10391-0UJK69-1,10391-0UJK69,2020-03-27,Delivered,10391,Barclay Renhard,FL,340,Peril,Home,15.63,1.0,,,
10289-9UJX91-1,10289-9UJX91,2018-05-22,Delivered,10289,Rodge Toderi,OH,130,Slacks,Clothing,42.79,1.0,10063,Loyalty card,2700
10041-2WUS59-1,10041-2WUS59,2020-10-24,Delivered,10041,Lotti Herion,TX,140,Shorts,Clothing,27.43,1.0,,,
10041-2WUS59-2,10041-2WUS59,2020-10-24,Delivered,10041,Lotti Herion,TX,330,Optique,Home,148.59,1.0,,,
10041-2WUS59-3,10041-2WUS59,2020-10-24,Delivered,10041,Lotti Herion,TX,120,Polo Shirt,Clothing,44.87,1.0,,,
10041-2WUS59-4,10041-2WUS59,2020-10-24,Delivered,10041,Lotti Herion,TX,160,T-Shirt,Clothing,22.51,1.0,,,
10117-1URX00-1,10117-1URX00,2019-07-22,Delivered,10117,Cacilia Fernandez,TN,160,T-Shirt,Clothing,22.67,1.0,,,
10117-1URX00-2,10117-1URX00,2019-07-22,Delivered,10117,Cacilia Fernandez,TN,330,Optique,Home,144.04,1.0,,,
10117-1URX00-3,10117-1URX00,2019-07-22,Delivered,10117,Cacilia Fernandez,TN,240,PortaCode,Electronics,35.1,1.0,,,
10117-1URX00-4,10117-1URX00,2019-07-22,Delivered,10117,Cacilia Fernandez,TN,150,Skirt,Clothing,21.82,2.0,,,
10117-1URX00-5,10117-1URX00,2019-07-22,Delivered,10117,Cacilia Fernandez,TN,130,Slacks,Clothing,42.47,1.0,,,
10117-1URX00-6,10117-1URX00,2019-07-22,Delivered,10117,Cacilia Fernandez,TN,240,PortaCode,Electronics,30.95,1.0,,,
10255-7SNF62-1,10255-7SNF62,2017-10-16,Delivered,10255,Katuscha Tague,IL,140,Shorts,Clothing,29.29,1.0,,,
10255-7SNF62-2,10255-7SNF62,2017-10-16,Delivered,10255,Katuscha Tague,IL,120,Polo Shirt,Clothing,42.92,1.0,,,
10374-9SED82-1,10374-9SED82,2020-03-04,Delivered,10374,Kevan Clayton,OK,340,Peril,Home,13.56,1.0,,,
10374-9SED82-2,10374-9SED82,2020-03-04,Delivered,10374,Kevan Clayton,OK,210,Artego,Electronics,138.03,1.0,,,
10923-9XTP27-1,10923-9XTP27,2019-11-16,Delivered,10923,Harriet Andrewartha,CA,130,Slacks,Clothing,37.17,1.0,,,
10958-2RXQ54-1,10958-2RXQ54,2017-11-09,Returned,10958,Ronna Stanmore,CO,330,Optique,Home,127.21,3.0,,,
10209-2LIZ05-1,10209-2LIZ05,2019-09-27,Delivered,10209,Michaeline Grabeham,FL,120,Polo Shirt,Clothing,42.73,1.0,,,
10138-3VZA57-1,10138-3VZA57,2017-11-14,Delivered,10138,Demetri Lindenblatt,GA,220,Compglass,Electronics,60.78,1.0,,,
10555-9CAW69-1,10555-9CAW69,2016-11-03,Delivered,10555,Tomi Vicary,TN,130,Slacks,Clothing,38.46,1.0,,,
10872-7OEL83-1,10872-7OEL83,2019-02-22,Delivered,10872,Forster Huckin,FL,160,T-Shirt,Clothing,14.91,2.0,,,
10872-7OEL83-2,10872-7OEL83,2019-02-22,Delivered,10872,Forster Huckin,FL,120,Polo Shirt,Clothing,41.35,4.0,,,
10872-7OEL83-3,10872-7OEL83,2019-02-22,Delivered,10872,Forster Huckin,FL,140,Shorts,Clothing,26.13,1.0,,,
10721-6ZWT66-1,10721-6ZWT66,2017-02-09,Delivered,10721,Mabelle Thurbon,NC,160,T-Shirt,Clothing,18.89,1.0,,,
10719-1KFB83-1,10719-1KFB83,2018-09-15,Delivered,10719,Rubin Kilgannon,GA,150,Skirt,Clothing,21.25,1.0,,,
10719-1KFB83-2,10719-1KFB83,2018-09-15,Delivered,10719,Rubin Kilgannon,GA,150,Skirt,Clothing,21.48,1.0,,,
10346-0FKP17-1,10346-0FKP17,2016-02-03,Delivered,10346,Granger Alu,CA,230,Magnemo,Electronics,81.86,1.0,,,
10084-0GBJ80-1,10084-0GBJ80,2017-04-26,Delivered,10084,Danyelle Sowley,TX,160,T-Shirt,Clothing,20.0,1.0,10043,Facebook Post,700
10599-9LGN72-1,10599-9LGN72,2019-07-14,Delivered,10599,Johnette Prester,LA,240,PortaCode,Electronics,37.97,1.0,10084,Email Signature,1900
10302-8GDH05-1,10302-8GDH05,2017-05-05,Delivered,10302,Noelani Fairlam,KS,150,Skirt,Clothing,22.87,4.0,,,
10383-9SML63-1,10383-9SML63,2020-01-27,Delivered,10383,Sam Liffey,OK,130,Slacks,Clothing,42.88,1.0,,,
10383-9SML63-2,10383-9SML63,2020-01-27,Delivered,10383,Sam Liffey,OK,160,T-Shirt,Clothing,21.44,1.0,,,
10383-9SML63-3,10383-9SML63,2020-01-27,Delivered,10383,Sam Liffey,OK,160,T-Shirt,Clothing,21.01,1.0,,,
10383-9SML63-4,10383-9SML63,2020-01-27,Delivered,10383,Sam Liffey,OK,240,PortaCode,Electronics,31.16,1.0,,,
10427-2VMT75-1,10427-2VMT75,2020-07-02,Returned,10427,Kathye Halle,UT,120,Polo Shirt,Clothing,44.38,2.0,10101,Report Sponsorship,3600
10427-2VMT75-2,10427-2VMT75,2020-07-02,Returned,10427,Kathye Halle,UT,120,Polo Shirt,Clothing,42.45,4.0,10101,Report Sponsorship,3600
10107-7LRO22-1,10107-7LRO22,2019-03-23,Delivered,10107,Moritz McLelland,NY,310,Applica,Home,42.12,1.0,,,
10107-7LRO22-2,10107-7LRO22,2019-03-23,Delivered,10107,Moritz McLelland,NY,230,Magnemo,Electronics,102.42,2.0,,,
10107-7LRO22-3,10107-7LRO22,2019-03-23,Delivered,10107,Moritz McLelland,NY,160,T-Shirt,Clothing,22.46,1.0,,,
10107-7LRO22-4,10107-7LRO22,2019-03-23,Delivered,10107,Moritz McLelland,NY,320,ChalkTalk,Home,86.76,1.0,,,
10107-7LRO22-5,10107-7LRO22,2019-03-23,Delivered,10107,Moritz McLelland,NY,120,Polo Shirt,Clothing,52.84,1.0,,,
10002-8BME55-1,10002-8BME55,2017-02-11,Delivered,10002,Herschel Farquharson,PA,150,Skirt,Clothing,23.09,1.0,,,
10117-3BAJ24-1,10117-3BAJ24,2018-10-28,Delivered,10117,Cacilia Fernandez,TN,230,Magnemo,Electronics,94.81,1.0,,,
10117-3BAJ24-2,10117-3BAJ24,2018-10-28,Delivered,10117,Cacilia Fernandez,TN,130,Slacks,Clothing,43.95,1.0,,,
10117-3BAJ24-3,10117-3BAJ24,2018-10-28,Delivered,10117,Cacilia Fernandez,TN,210,Artego,Electronics,137.35,1.0,,,
10117-3BAJ24-4,10117-3BAJ24,2018-10-28,Delivered,10117,Cacilia Fernandez,TN,220,Compglass,Electronics,71.11,1.0,,,
10587-2MLN46-1,10587-2MLN46,2019-08-04,Cancelled,10587,Gretel Philippart,KS,430,Integres,Outdoor,1075.14,3.0,,,
10587-2MLN46-2,10587-2MLN46,2019-08-04,Cancelled,10587,Gretel Philippart,KS,240,PortaCode,Electronics,29.04,1.0,,,
10197-2UDN33-1,10197-2UDN33,2020-07-17,Delivered,10197,Selestina Wenban,TN,340,Peril,Home,15.33,1.0,,,
10552-5YIZ83-1,10552-5YIZ83,2017-06-06,Delivered,10552,Karlotta Braime,MA,130,Slacks,Clothing,28.52,3.0,,,
10552-5YIZ83-2,10552-5YIZ83,2017-06-06,Delivered,10552,Karlotta Braime,MA,230,Magnemo,Electronics,91.16,1.0,,,
10140-8ZDW75-1,10140-8ZDW75,2019-09-28,Delivered,10140,Gusty Ragles,LA,160,T-Shirt,Clothing,18.58,1.0,,,
10140-8ZDW75-2,10140-8ZDW75,2019-09-28,Delivered,10140,Gusty Ragles,LA,430,Integres,Outdoor,918.92,1.0,,,
10140-8ZDW75-3,10140-8ZDW75,2019-09-28,Delivered,10140,Gusty Ragles,LA,320,ChalkTalk,Home,79.18,1.0,,,
10140-8ZDW75-4,10140-8ZDW75,2019-09-28,Delivered,10140,Gusty Ragles,LA,310,Applica,Home,46.75,1.0,,,
10140-8ZDW75-5,10140-8ZDW75,2019-09-28,Delivered,10140,Gusty Ragles,LA,140,Shorts,Clothing,27.01,1.0,,,
10847-7WHL09-1,10847-7WHL09,2018-07-05,Delivered,10847,Donovan Vanes,TX,160,T-Shirt,Clothing,16.73,1.0,,,
10847-7WHL09-2,10847-7WHL09,2018-07-05,Delivered,10847,Donovan Vanes,TX,340,Peril,Home,12.57,1.0,,,
10847-7WHL09-3,10847-7WHL09,2018-07-05,Delivered,10847,Donovan Vanes,TX,440,Neptide,Outdoor,1624.52,1.0,,,
10663-1LEL85-1,10663-1LEL85,2019-09-05,Delivered,10663,Peyter Limprecht,FL,110,Pullover,Clothing,55.99,4.0,10086,Email Blast,2800
